"id","StudyID","PairID","Digitized.","Study","Lab.field","Observation..Experimental","Location","Habitat","Physical.Variable","Species","Description","Sample.size","Continuous.wave.data.available.","Continuous.bathymetry.","Wave.Height.Type","H1","Distance.from.H1.to.seaward.bed.edge..m.","h1","H2","x2","h2","H3","x3","h3","H4","x4","h4","H5","x5","h5","H6","x6","h6","H7","x7","h7","H8","x8","h8","H9","x9","h9","xmin","xmax","Attenuation.....mean","Offshore.H0..m..mean","Offshore.H0..m..min","Offshore.H0..m..max","Offshore.H0..m..median","Offshore.H0..m..stdev","Offshore.T..m..mean","Offshore.T..m..min","Offshore.T..m..max","Offshore.T..m..median","Offshore.T..m..stdev","T.mean..s.","T.min..s.","T.max..s.","h.mean..m.","h.min..m.","h.max..m.","Density..shoots.m2..mean","Density..shoots.m2..min","Density..shoots.m2..max","Density..g.m2..mean","Density..g.m2..min","Density..g.m2..max","Vegetation.height..m.","Stem.diameter..mm.","Friction.Coef.mean","Friction.Coef.stdev","Type.of.Friction.Coefficient","RelativeDepth","Notes","Hab2","Hab3","LF","Field","x1","T","h","D","A","hv","atten","h_hv","slope","WaveType","WaveTypeVerbose","k","spstudy","LFstudy","LFHab3","hab2study","habstudy"
729,42,NA,1,"Mazda et al. 2006","Field","Observational","Vietnam","Mangrove","Wave height","Sonneratia spp.","4.2 hr",1,1,0,"Hs",0.140380180085742,245,1.126446445,0.109727165067189,230,0.867310442,0.105233323394600,380,0.781225604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,0.08,NA,NA,NA,NA,NA,1.5,117,NA,NA,"","","","Mangrove","Mangrove","field",1,245,9,0.924994163666667,0.08,0.117,1.5,0.250369081088759,0.616662775777778,0.05,1,"Hrms",0.000842211984064886,"Sonneratia spp.Mazda et al. 2006","fieldMangroveMazda et al. 2006","Mangrovefield","MangroveMazda et al. 2006","MangroveMazda et al. 2006"
730,42,NA,1,"Mazda et al. 2006","Field","Observational","Vietnam","Mangrove","Wave height","Sonneratia spp.","4.33 hr",1,1,0,"Hs",0.142060216259800,245,1.1319,0.112300401273238,230,0.878584971,0.106679157703198,380,0.784595241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,0.08,NA,NA,NA,NA,NA,1.5,117,NA,NA,"","","","Mangrove","Mangrove","field",1,245,9,0.931693404,0.08,0.117,1.5,0.249056769644056,0.621128936,0.05,1,"Hrms",0.000825689357962794,"Sonneratia spp.Mazda et al. 2006","fieldMangroveMazda et al. 2006","Mangrovefield","MangroveMazda et al. 2006","MangroveMazda et al. 2006"
731,42,NA,1,"Mazda et al. 2006","Field","Observational","Vietnam","Mangrove","Wave height","Sonneratia spp.","4.46 hr",1,1,0,"Hs",0.150707358655272,245,1.1373,0.113342872341600,230,0.890108027,0.110981427978044,380,0.787964878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,0.08,NA,NA,NA,NA,NA,1.5,117,NA,NA,"","","","Mangrove","Mangrove","field",1,245,9,0.938457635,0.08,0.117,1.5,0.263596489459396,0.625638423333333,0.05,1,"Hrms",0.000921456894083354,"Sonneratia spp.Mazda et al. 2006","fieldMangroveMazda et al. 2006","Mangrovefield","MangroveMazda et al. 2006","MangroveMazda et al. 2006"
732,42,NA,1,"Mazda et al. 2006","Field","Observational","Vietnam","Mangrove","Wave height","Sonneratia spp.","4.58 hr",1,1,0,"Hs",0.158238097609793,245,1.1409,0.115155595047400,230,0.901631082,0.115918846713000,380,0.802887341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,0.08,NA,NA,NA,NA,NA,1.5,117,NA,NA,"","","","Mangrove","Mangrove","field",1,245,9,0.948472807666667,0.08,0.117,1.5,0.267440341713094,0.632315205111111,0.05,1,"Hrms",0.000969882483175138,"Sonneratia spp.Mazda et al. 2006","fieldMangroveMazda et al. 2006","Mangrovefield","MangroveMazda et al. 2006","MangroveMazda et al. 2006"
733,42,NA,1,"Mazda et al. 2006","Field","Observational","Vietnam","Mangrove","Wave height","Sonneratia spp.","4.71 hr",1,1,0,"Hs",0.163214125430254,245,1.1428,0.116872911295000,230,0.913154138,0.116872911295000,380,0.81908566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,0.08,NA,NA,NA,NA,NA,1.5,117,NA,NA,"","","","Mangrove","Mangrove","field",1,245,9,0.958346599333333,0.08,0.117,1.5,0.283928943117466,0.638897732888889,0.05,1,"Hrms",0.00103256606208121,"Sonneratia spp.Mazda et al. 2006","fieldMangroveMazda et al. 2006","Mangrovefield","MangroveMazda et al. 2006","MangroveMazda et al. 2006"
734,42,NA,1,"Mazda et al. 2006","Field","Observational","Vietnam","Mangrove","Wave height","Sonneratia spp.","4.83 hr",1,1,0,"Hs",0.165053172686,245,1.145274909,0.116872911295000,230,0.924677194,0.116872911295000,380,0.824605715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,0.08,NA,NA,NA,NA,NA,1.5,117,NA,NA,"","","","Mangrove","Mangrove","field",1,245,9,0.964852606,0.08,0.117,1.5,0.291907514450867,0.643235070666667,0.05,1,"Hrms",0.00106720803017196,"Sonneratia spp.Mazda et al. 2006","fieldMangroveMazda et al. 2006","Mangrovefield","MangroveMazda et al. 2006","MangroveMazda et al. 2006"
735,42,NA,1,"Mazda et al. 2006","Field","Observational","Vietnam","Mangrove","Wave height","Sonneratia spp.","4.96 hr",1,1,0,"Hs",0.166770488933600,245,1.1482,0.117731569418800,230,0.916324341,0.117731569418800,380,0.812373642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,0.08,NA,NA,NA,NA,NA,1.5,117,NA,NA,"","","","Mangrove","Mangrove","field",1,245,9,0.958965994333333,0.08,0.117,1.5,0.294050343249428,0.639310662888889,0.05,1,"Hrms",0.00107657843166543,"Sonneratia spp.Mazda et al. 2006","fieldMangroveMazda et al. 2006","Mangrovefield","MangroveMazda et al. 2006","MangroveMazda et al. 2006"
736,42,NA,1,"Mazda et al. 2006","Field","Observational","Vietnam","Mangrove","Wave height","Sonneratia spp.","5.09 hr",1,1,0,"Hs",0.167478429659123,245,1.150148182,0.119067259833600,230,0.905825695,0.119067259833600,380,0.810471301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,0.08,NA,NA,NA,NA,NA,1.5,117,NA,NA,"","","","Mangrove","Mangrove","field",1,245,9,0.955481726,0.08,0.117,1.5,0.289059133907911,0.636987817333333,0.05,1,"Hrms",0.00105479611678425,"Sonneratia spp.Mazda et al. 2006","fieldMangroveMazda et al. 2006","Mangrovefield","MangroveMazda et al. 2006","MangroveMazda et al. 2006"
737,42,NA,1,"Mazda et al. 2006","Field","Observational","Vietnam","Mangrove","Wave height","Sonneratia spp.","5.21 hr",1,1,0,"Hs",0.168583211639400,245,1.152096545,0.121643234205000,230,0.89826702,0.121643234205000,380,0.815790399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,0.08,NA,NA,NA,NA,NA,1.5,117,NA,NA,"","","","Mangrove","Mangrove","field",1,245,9,0.955384654666667,0.08,0.117,1.5,0.278438030560272,0.636923103111111,0.05,1,"Hrms",0.00100894870240027,"Sonneratia spp.Mazda et al. 2006","fieldMangroveMazda et al. 2006","Mangrovefield","MangroveMazda et al. 2006","MangroveMazda et al. 2006"
738,42,NA,1,"Mazda et al. 2006","Field","Observational","Vietnam","Mangrove","Wave height","Sonneratia spp.","5.34 hr",1,1,0,"Hs",0.169918902054200,245,1.155662916,0.122501892328800,230,0.908723392,0.122501892328800,380,0.825084696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,0.08,NA,NA,NA,NA,NA,1.5,117,NA,NA,"","","","Mangrove","Mangrove","field",1,245,9,0.963157001333333,0.08,0.117,1.5,0.279056709713644,0.642104667555556,0.05,1,"Hrms",0.00101160074715788,"Sonneratia spp.Mazda et al. 2006","fieldMangroveMazda et al. 2006","Mangrovefield","MangroveMazda et al. 2006","MangroveMazda et al. 2006"
739,42,NA,1,"Mazda et al. 2006","Field","Observational","Vietnam","Mangrove","Wave height","Sonneratia spp.","5.47 hr",1,1,0,"Hs",0.171636218301800,245,1.1575,0.123786003150104,230,0.919179763,0.123786003150104,380,0.834378992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,0.08,NA,NA,NA,NA,NA,1.5,117,NA,NA,"","","","Mangrove","Mangrove","field",1,245,9,0.970352918333333,0.08,0.117,1.5,0.278788565869928,0.646901945555556,0.05,1,"Hrms",0.00101045103605900,"Sonneratia spp.Mazda et al. 2006","fieldMangroveMazda et al. 2006","Mangrovefield","MangroveMazda et al. 2006","MangroveMazda et al. 2006"
740,42,NA,1,"Mazda et al. 2006","Field","Observational","Vietnam","Mangrove","Wave height","Sonneratia spp.","5.59 hr",1,1,0,"Hs",0.174212192673200,245,1.160724455,0.124314615034600,230,0.927854406,0.124797674151565,380,0.824361962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,0.08,NA,NA,NA,NA,NA,1.5,117,NA,NA,"","","","Mangrove","Mangrove","field",1,245,9,0.970980274333333,0.08,0.117,1.5,0.283645580503834,0.647320182888889,0.05,1,"Hrms",0.00103586386569559,"Sonneratia spp.Mazda et al. 2006","fieldMangroveMazda et al. 2006","Mangrovefield","MangroveMazda et al. 2006","MangroveMazda et al. 2006"
741,42,NA,1,"Mazda et al. 2006","Field","Observational","Vietnam","Mangrove","Wave height","Sonneratia spp.","5.72 hr",1,1,0,"Hs",0.173774080492758,245,1.163,0.128607905653600,230,0.90902387,0.123074331078000,380,0.81222081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,0.08,NA,NA,NA,NA,NA,1.5,117,NA,NA,"","","","Mangrove","Mangrove","field",1,245,9,0.961414893333333,0.08,0.117,1.5,0.291756683568646,0.640943262222222,0.05,1,"Hrms",0.00101528063535358,"Sonneratia spp.Mazda et al. 2006","fieldMangroveMazda et al. 2006","Mangrovefield","MangroveMazda et al. 2006","MangroveMazda et al. 2006"
742,42,NA,1,"Mazda et al. 2006","Field","Observational","Vietnam","Mangrove","Wave height","Sonneratia spp.","5.85 hr",1,1,0,"Hs",0.173448941007600,245,1.1649,0.129466563777400,230,0.895884064,0.120975388997600,380,0.811637417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,0.08,NA,NA,NA,NA,NA,1.5,117,NA,NA,"","","","Mangrove","Mangrove","field",1,245,9,0.957473827,0.08,0.117,1.5,0.302530253025303,0.638315884666667,0.05,1,"Hrms",0.00103486302346114,"Sonneratia spp.Mazda et al. 2006","fieldMangroveMazda et al. 2006","Mangrovefield","MangroveMazda et al. 2006","MangroveMazda et al. 2006"
743,42,NA,1,"Mazda et al. 2006","Field","Observational","Vietnam","Mangrove","Wave height","Sonneratia spp.","5.97 hr",1,1,0,"Hs",0.175125960429450,245,1.167590182,0.132042538148800,230,0.904483441,0.123551363369000,380,0.822423826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,0.08,NA,NA,NA,NA,NA,1.5,117,NA,NA,"","","","Mangrove","Mangrove","field",1,245,9,0.964832483,0.08,0.117,1.5,0.29450000978711,0.643221655333333,0.05,1,"Hrms",0.00100106513371828,"Sonneratia spp.Mazda et al. 2006","fieldMangroveMazda et al. 2006","Mangrovefield","MangroveMazda et al. 2006","MangroveMazda et al. 2006"
744,42,NA,1,"Mazda et al. 2006","Field","Observational","Vietnam","Mangrove","Wave height","Sonneratia spp.","6.1 hr",1,1,0,"Hs",0.176486843873603,245,1.1721,0.136242248389210,230,0.913082817,0.126127337740400,380,0.833210235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,0.08,NA,NA,NA,NA,NA,1.5,117,NA,NA,"","","","Mangrove","Mangrove","field",1,245,9,0.972797684,0.08,0.117,1.5,0.285344250188242,0.648531789333333,0.05,1,"Hrms",0.000948754966555042,"Sonneratia spp.Mazda et al. 2006","fieldMangroveMazda et al. 2006","Mangrovefield","MangroveMazda et al. 2006","MangroveMazda et al. 2006"
745,42,NA,1,"Mazda et al. 2006","Field","Observational","Vietnam","Mangrove","Wave height","Sonneratia spp.","6.23 hr",1,1,0,"Hs",0.178997655634052,245,1.179366157,0.139675054804800,230,0.917538046,0.128844823740925,380,0.826798884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,0.08,NA,NA,NA,NA,NA,1.5,117,NA,NA,"","","","Mangrove","Mangrove","field",1,245,9,0.974567695666667,0.08,0.117,1.5,0.280187088012262,0.649711797111111,0.05,1,"Hrms",0.000922365555043666,"Sonneratia spp.Mazda et al. 2006","fieldMangroveMazda et al. 2006","Mangrovefield","MangroveMazda et al. 2006","MangroveMazda et al. 2006"
746,42,NA,1,"Mazda et al. 2006","Field","Observational","Vietnam","Mangrove","Wave height","Sonneratia spp.","6.35 hr",1,1,0,"Hs",0.184993122449800,245,1.180804,0.141010745219600,230,0.913232221,0.131279286483200,380,0.815752898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,0.08,NA,NA,NA,NA,NA,1.5,117,NA,NA,"","","","Mangrove","Mangrove","field",1,245,9,0.969929706333333,0.08,0.117,1.5,0.290355853532749,0.646619804222222,0.06,1,"Hrms",0.000977079621508839,"Sonneratia spp.Mazda et al. 2006","fieldMangroveMazda et al. 2006","Mangrovefield","MangroveMazda et al. 2006","MangroveMazda et al. 2006"
747,42,NA,1,"Mazda et al. 2006","Field","Observational","Vietnam","Mangrove","Wave height","Sonneratia spp.","6.48 hr",1,1,0,"Hs",0.187950722654000,245,1.172770909,0.144353271365989,230,0.894376561,0.130897660650400,380,0.804706913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,0.08,NA,NA,NA,NA,NA,1.5,117,NA,NA,"","","","Mangrove","Mangrove","field",1,245,9,0.957284794333333,0.08,0.117,1.5,0.303553299492386,0.638189862888889,0.06,1,"Hrms",0.00100441491012683,"Sonneratia spp.Mazda et al. 2006","fieldMangroveMazda et al. 2006","Mangrovefield","MangroveMazda et al. 2006","MangroveMazda et al. 2006"
748,42,NA,1,"Mazda et al. 2006","Field","Observational","Vietnam","Mangrove","Wave height","Sonneratia spp.","6.6 hr",1,1,0,"Hs",0.189286413068800,245,1.1653,0.148212205956807,230,0.896265218,0.134713918978400,380,0.795690566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,0.08,NA,NA,NA,NA,NA,1.5,117,NA,NA,"","","","Mangrove","Mangrove","field",1,245,9,0.952418594666667,0.08,0.117,1.5,0.288306451612903,0.634945729777778,0.06,1,"Hrms",0.000940206380458776,"Sonneratia spp.Mazda et al. 2006","fieldMangroveMazda et al. 2006","Mangrovefield","MangroveMazda et al. 2006","MangroveMazda et al. 2006"
749,42,NA,1,"Mazda et al. 2006","Field","Observational","Vietnam","Mangrove","Wave height","Sonneratia spp.","6.73 hr",1,1,0,"Hs",0.191862387440200,245,1.1654,0.152527918047548,230,0.90093756,0.137289893349800,380,0.804326691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,0.08,NA,NA,NA,NA,NA,1.5,117,NA,NA,"","","","Mangrove","Mangrove","field",1,245,9,0.956888083666667,0.08,0.117,1.5,0.284435604177026,0.637925389111111,0.06,1,"Hrms",0.000912057113200954,"Sonneratia spp.Mazda et al. 2006","fieldMangroveMazda et al. 2006","Mangrovefield","MangroveMazda et al. 2006","MangroveMazda et al. 2006"
750,42,NA,1,"Mazda et al. 2006","Field","Observational","Vietnam","Mangrove","Wave height","Sonneratia spp.","6.86 hr",1,1,0,"Hs",0.200927612384279,245,1.1637,0.157229843113600,230,0.908983356,0.141201558136000,380,0.812962817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,0.08,NA,NA,NA,NA,NA,1.5,117,NA,NA,"","","","Mangrove","Mangrove","field",1,245,9,0.961882057666667,0.08,0.117,1.5,0.297251599914757,0.641254705111111,0.05,1,"Hrms",0.000965289872847691,"Sonneratia spp.Mazda et al. 2006","fieldMangroveMazda et al. 2006","Mangrovefield","MangroveMazda et al. 2006","MangroveMazda et al. 2006"
751,42,NA,1,"Mazda et al. 2006","Field","Observational","Vietnam","Mangrove","Wave height","Sonneratia spp.","6.98 hr",1,1,0,"Hs",0.205887136795600,245,1.163770364,0.161975515856995,230,0.906332041,0.141678590427000,380,0.814897952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,0.08,NA,NA,NA,NA,NA,1.5,117,NA,NA,"","","","Mangrove","Mangrove","field",1,245,9,0.961666785666667,0.08,0.117,1.5,0.311862835959221,0.641111190444444,0.05,1,"Hrms",0.000999516345036868,"Sonneratia spp.Mazda et al. 2006","fieldMangroveMazda et al. 2006","Mangrovefield","MangroveMazda et al. 2006","MangroveMazda et al. 2006"
752,42,NA,1,"Mazda et al. 2006","Field","Observational","Vietnam","Mangrove","Wave height","Sonneratia spp.","7.11 hr",1,1,0,"Hs",0.207604453043200,245,1.1656,0.167160788167515,230,0.897597914,0.140819932303200,380,0.805991911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,0.08,NA,NA,NA,NA,NA,1.5,117,NA,NA,"","","","Mangrove","Mangrove","field",1,245,9,0.956396608333333,0.08,0.117,1.5,0.321691176470588,0.637597738888889,0.06,1,"Hrms",0.00100017248980134,"Sonneratia spp.Mazda et al. 2006","fieldMangroveMazda et al. 2006","Mangrovefield","MangroveMazda et al. 2006","MangroveMazda et al. 2006"
753,42,NA,1,"Mazda et al. 2006","Field","Observational","Vietnam","Mangrove","Wave height","Sonneratia spp.","7.24 hr",1,1,0,"Hs",0.214244712003854,245,1.167418273,0.171873136389125,230,0.888863786,0.145120830633177,380,0.797085871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,0.08,NA,NA,NA,NA,NA,1.5,117,NA,NA,"","","","Mangrove","Mangrove","field",1,245,9,0.951122643333333,0.08,0.117,1.5,0.32263984825648,0.634081762222222,0.06,1,"Hrms",0.00100716239475960,"Sonneratia spp.Mazda et al. 2006","fieldMangroveMazda et al. 2006","Mangrovefield","MangroveMazda et al. 2006","MangroveMazda et al. 2006"
754,42,NA,1,"Mazda et al. 2006","Field","Observational","Vietnam","Mangrove","Wave height","Sonneratia spp.","7.36 hr",1,1,0,"Hs",0.226397790819190,245,1.1693,0.175929508920800,230,0.885260713,0.150169765206800,380,0.79536339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,0.08,NA,NA,NA,NA,NA,1.5,117,NA,NA,"","","","Mangrove","Mangrove","field",1,245,9,0.949974701,0.08,0.117,1.5,0.336699511671775,0.633316467333333,0.06,1,"Hrms",0.00108468660478871,"Sonneratia spp.Mazda et al. 2006","fieldMangroveMazda et al. 2006","Mangrovefield","MangroveMazda et al. 2006","MangroveMazda et al. 2006"
755,42,NA,1,"Mazda et al. 2006","Field","Observational","Vietnam","Mangrove","Wave height","Sonneratia spp.","7.49 hr",1,1,0,"Hs",0.226781151141400,245,1.1694,0.177265199335600,230,0.892139812,0.154844681658600,380,0.802777325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,0.08,NA,NA,NA,NA,NA,1.5,117,NA,NA,"","","","Mangrove","Mangrove","field",1,245,9,0.954772379,0.08,0.117,1.5,0.317206562894405,0.636514919333333,0.06,1,"Hrms",0.00102205660404563,"Sonneratia spp.Mazda et al. 2006","fieldMangroveMazda et al. 2006","Mangrovefield","MangroveMazda et al. 2006","MangroveMazda et al. 2006"
756,42,NA,1,"Mazda et al. 2006","Field","Observational","Vietnam","Mangrove","Wave height","Sonneratia spp.","7.62 hr",1,1,0,"Hs",0.228116841556200,245,1.1677,0.176883573502800,230,0.899018911,0.155321713949600,380,0.807736434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,0.08,NA,NA,NA,NA,NA,1.5,117,NA,NA,"","","","Mangrove","Mangrove","field",1,245,9,0.958151781666667,0.08,0.117,1.5,0.319113341698034,0.638767854444444,0.06,1,"Hrms",0.00103680086592448,"Sonneratia spp.Mazda et al. 2006","fieldMangroveMazda et al. 2006","Mangrovefield","MangroveMazda et al. 2006","MangroveMazda et al. 2006"
757,42,NA,1,"Mazda et al. 2006","Field","Observational","Vietnam","Mangrove","Wave height","Sonneratia spp.","7.74 hr",1,1,0,"Hs",0.233149743074523,245,1.1642,0.182592897269115,230,0.893869159,0.157516062488200,380,0.784368768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,0.08,NA,NA,NA,NA,NA,1.5,117,NA,NA,"","","","Mangrove","Mangrove","field",1,245,9,0.947479309,0.08,0.117,1.5,0.324399587959861,0.631652872666667,0.06,1,"Hrms",0.00104021971544327,"Sonneratia spp.Mazda et al. 2006","fieldMangroveMazda et al. 2006","Mangrovefield","MangroveMazda et al. 2006","MangroveMazda et al. 2006"
758,42,NA,1,"Mazda et al. 2006","Field","Observational","Vietnam","Mangrove","Wave height","Sonneratia spp.","7.87 hr",1,1,0,"Hs",0.238325332583600,245,1.157078938,0.184993122449800,230,0.88541897,0.161001518003683,380,0.786266322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,0.08,NA,NA,NA,NA,NA,1.5,117,NA,NA,"","","","Mangrove","Mangrove","field",1,245,9,0.94292141,0.08,0.117,1.5,0.324446477181745,0.628614273333333,0.06,1,"Hrms",0.00105072400650992,"Sonneratia spp.Mazda et al. 2006","fieldMangroveMazda et al. 2006","Mangrovefield","MangroveMazda et al. 2006","MangroveMazda et al. 2006"
759,42,NA,1,"Mazda et al. 2006","Field","Observational","Vietnam","Mangrove","Wave height","Sonneratia spp.","8 hr",1,1,0,"Hs",0.24179465868326,245,1.148977678,0.186464238515757,230,0.882420696,0.161427727274400,380,0.789139463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,0.08,NA,NA,NA,NA,NA,1.5,117,NA,NA,"","","","Mangrove","Mangrove","field",1,245,9,0.940179279,0.08,0.117,1.5,0.332376785519224,0.626786186,0.06,1,"Hrms",0.00108108087456495,"Sonneratia spp.Mazda et al. 2006","fieldMangroveMazda et al. 2006","Mangrovefield","MangroveMazda et al. 2006","MangroveMazda et al. 2006"
760,42,NA,1,"Mazda et al. 2006","Field","Observational","Vietnam","Mangrove","Wave height","Sonneratia spp.","8.12 hr",1,1,0,"Hs",0.242618623202600,245,1.140974182,0.186805845155600,230,0.887800193,0.160255673246382,380,0.792012603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,0.08,NA,NA,NA,NA,NA,1.5,117,NA,NA,"","","","Mangrove","Mangrove","field",1,245,9,0.940262326,0.08,0.117,1.5,0.339474970507275,0.626841550666667,0.05,1,"Hrms",0.00110349982719550,"Sonneratia spp.Mazda et al. 2006","fieldMangroveMazda et al. 2006","Mangrovefield","MangroveMazda et al. 2006","MangroveMazda et al. 2006"
