%kk,PairID,WaveType,T,D,A,hv,H1,x1,h1,H2,x2,h2,H3,x3,h3,H4,x4,h4,H5,x5,h5,H6,x6,h6,H7,x7,h7,H8,x8,h8,H9,x9,h9,Field,id,StudyID,ReMean, ReSd, KCMean, KCSd,Re2Mean, Re2Sd, KC2Mean, KC2Sd
255,NaN,1,1.2,0.2263799899,0.2861375,3,0.3749473807,5,2.5024,0.2067457949,38,1.374,0.2001627493,68,1.0694,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,691,41,9211.682862,5003.506475,0.1579634203,0.08580093434,2085.340673,1132.693745,1.65297207,0.3116874026
256,NaN,1,1.2,0.2263799899,0.2861375,3,0.3693183997,5,2.5024,0.2048376658,38,1.374,0.1983500266,68,1.0694,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,692,41,9127.768543,4958.887979,0.1565244441,0.08503580918,2066.34415,1122.59301,1.65297207,0.3116874026
257,NaN,1,1.2,0.2263799899,0.2861375,3,0.3543395858,5,2.5024,0.1983500266,38,1.374,0.1703005279,68,1.0694,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,693,41,8145.419745,3821.42151,0.1396789688,0.06553035111,1843.960039,865.0933628,1.65297207,0.3116874026
258,NaN,1,1.2,0.2263799899,0.2861375,3,0.3506187339,5,2.5024,0.1806044254,38,1.374,0.1581839077,68,1.0694,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,694,41,7516.031807,3620.03728,0.1288861231,0.06207698192,1701.479204,819.5040029,1.65297207,0.3116874026
259,NaN,1,1.2,0.2263799899,0.2861375,3,0.4063361055,5,1.8937,0.1911945422,21,0.5836,0.1536998042,40,0.6481,0.1555125269,56,0.7553,0.1921486068,68,0.4677,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,695,41,39631.83551,16577.27315,0.6796130939,0.2842697481,8971.854521,3752.762928,1.933894978,0.4706646899
260,NaN,1,1.2,0.2263799899,0.2861375,3,0.3697000255,5,1.8937,0.152841146,21,0.5836,0.1430142808,40,0.6481,0.1536998042,56,0.7553,0.152841146,68,0.4677,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,696,41,33705.16591,10992.99621,0.5779816098,0.1885096683,7630.175118,2488.59437,1.933894978,0.4706646899
261,NaN,1,1.2,0.2263799899,0.2861375,3,0.3536717405,5,1.8937,0.1331874156,21,0.5836,0.115346408,40,0.6481,0.1519824879,56,0.7553,0.1510284233,68,0.4677,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,697,41,30991.39949,11775.92847,0.5314455065,0.2019355167,7015.832704,2665.834567,1.933894978,0.4706646899
262,NaN,1,1.2,0.2263799899,0.2861375,3,0.3438448754,5,1.8937,0.1144877498,21,0.5836,0.1091449882,40,0.6481,0.143872939,56,0.7553,0.1171591307,68,0.4677,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,698,41,26625.13216,7312.513598,0.4565720516,0.1253961601,6027.397149,1655.406754,1.933894978,0.4706646899
263,NaN,1,1.2,0.2263799899,0.2861375,3,0.3260038677,5,1.8937,0.09569267757,21,0.5836,0.1037068201,40,0.6481,0.1421556227,56,0.7553,0.1046608846,68,0.4677,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,699,41,24213.37581,5913.697534,0.4152148655,0.1014090371,5481.423771,1338.742788,1.933894978,0.4706646899
264,NaN,1,1.2,0.2263799899,0.2861375,3,0.3152229379,5,1.8937,0.05648062325,21,0.5836,0.09483401945,40,0.6481,0.1403429,56,0.7553,0.09569267757,68,0.4677,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,700,41,20718.0463,7090.792083,0.3552763926,0.1215940439,4690.151113,1605.21344,1.933894978,0.4706646899
265,NaN,1,1.2,0.2263799899,0.2861375,3,0.3981311501,5,2.0999,0.212183963,20,0.7755,0.2014030333,40,0.8509,0.08872800613,56,0.9532,0.1897634454,68,0.6732,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,701,41,23963.41812,11832.88884,0.4109285507,0.2029122823,5424.83835,2678.729256,1.933894978,0.4706646899
266,NaN,1,1.2,0.2263799899,0.2861375,3,0.3758060388,5,2.0999,0.2014030333,20,0.7755,0.1835620256,40,0.8509,0.087869348,56,0.9532,0.1889047872,68,0.6732,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,702,41,23011.46819,11648.20096,0.3946043602,0.1997452248,5209.335936,2636.919616,1.933894978,0.4706646899
267,NaN,1,1.2,0.2263799899,0.2861375,3,0.3570109666,5,2.0999,0.1942475489,20,0.7755,0.166579676,40,0.8509,0.08691528342,56,0.9532,0.1576114689,68,0.6732,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,703,41,20806.55091,9802.248884,0.3567940837,0.1680905415,4710.186783,2219.033003,1.933894978,0.4706646899
268,NaN,1,1.2,0.2263799899,0.2861375,3,0.3445127206,5,2.0999,0.182607961,20,0.7755,0.14950192,40,0.8509,0.07708841823,56,0.9532,0.0995089359,68,0.6732,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,704,41,17010.86012,7814.978396,0.2917049671,0.1340125074,3850.918341,1769.15473,1.933894978,0.4706646899
269,NaN,1,1.2,0.2263799899,0.2861375,3,0.3355445135,5,2.0999,0.1808906447,20,0.7755,0.1146785628,40,0.8509,0.0762297601,56,0.9532,0.0976962132,68,0.6732,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,705,41,15844.93125,7932.300055,0.2717114314,0.136024358,3586.975377,1795.714006,1.933894978,0.4706646899
270,NaN,1,9,0.08,0.117,1.5,0.06125094616,245,0.4684,0.05099863209,230,0.233253779,0.03759014453,380,0.106201415,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,706,42,17252.68428,1103.062391,13.2712956,0.8485095315,1380.214742,88.24499127,30.31905741,5.717016293
271,NaN,1,9,0.08,0.117,1.5,0.0634452947,245,0.550570364,0.05357118232,230,0.300985902,0.04017594386,380,0.167402878,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,707,42,15275.41621,84.3469041,11.75032016,0.06488223393,1222.033297,6.747752328,30.31905741,5.717016293
272,NaN,1,9,0.08,0.117,1.5,0.06726155303,245,0.626815636,0.05838875242,230,0.358350351,0.04449988476,380,0.228604342,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,708,42,14852.14371,469.5193149,11.42472593,0.3611687038,1188.171497,37.5615452,30.31905741,5.717016293
273,NaN,1,9,0.08,0.117,1.5,0.07081091656,245,0.661846445,0.06174985039,230,0.391690087,0.04834018551,380,0.289805805,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,709,42,14672.99969,958.9010924,11.28692284,0.7376162249,1173.839975,76.71208739,30.31905741,5.717016293
274,NaN,1,9,0.08,0.117,1.5,0.07413081802,245,0.6916,0.06472559785,230,0.425029823,0.051788817,380,0.338075339,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,710,42,14654.35615,1108.581692,11.27258166,0.8527551478,1172.348492,88.68653537,30.31905741,5.717016293
275,NaN,1,9,0.08,0.117,1.5,0.0762297601,245,0.721255455,0.06697533366,230,0.458369559,0.05428627472,380,0.370916698,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,711,42,14623.75528,1061.484036,11.24904253,0.8165261816,1169.900423,84.91872289,30.31905741,5.717016293
276,NaN,1,9,0.08,0.117,1.5,0.0796643926,245,0.7452,0.06627775121,230,0.491709296,0.05810253304,380,0.403758058,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,712,42,14452.77732,323.324736,11.11752101,0.2487113354,1156.222185,25.86597888,30.31905741,5.717016293
277,NaN,1,9,0.08,0.117,1.5,0.08455271803,245,0.76814,0.06745236595,230,0.515844922,0.06038391899,380,0.419682911,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,713,42,14538.68738,60.88946748,11.18360568,0.04683805191,1163.094991,4.871157398,30.31905741,5.717016293
278,NaN,1,9,0.08,0.117,1.5,0.08739231571,245,0.7793,0.0691696822,230,0.520095488,0.0637592993,380,0.424605812,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,714,42,15053.20047,229.4701588,11.57938498,0.1765155067,1204.256038,18.3576127,30.31905741,5.717016293
279,NaN,1,9,0.08,0.117,1.5,0.08939585133,245,0.7901,0.07050537261,230,0.524346053,0.06553038949,380,0.429528713,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,715,42,15331.36336,304.8995908,11.79335643,0.2345381467,1226.509069,24.39196726,30.31905741,5.717016293
280,NaN,1,9,0.08,0.117,1.5,0.0922721681,245,0.8026,0.07432163094,230,0.528596619,0.06675416431,380,0.434451614,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,716,42,15807.30617,86.34918093,12.15946628,0.06642244687,1264.584493,6.907934474,30.31905741,5.717016293
281,NaN,1,9,0.08,0.117,1.5,0.09550186466,245,0.8188,0.07754214081,230,0.557535768,0.06840643053,380,0.452498624,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,717,42,15959.60364,216.9773131,12.27661818,0.1669056255,1276.768291,17.35818505,30.31905741,5.717016293
282,NaN,1,9,0.08,0.117,1.5,0.1001767811,245,0.841542273,0.08099140961,230,0.590559334,0.07145943719,380,0.488565529,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,718,42,16112.15652,327.0515497,12.39396655,0.2515781152,1288.972521,26.16412398,30.31905741,5.717016293
283,NaN,1,9,0.08,0.117,1.5,0.1036114136,245,0.871236915,0.08500715426,230,0.6235829,0.07708704914,380,0.524632434,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,719,42,16603.18502,114.4838817,12.77168079,0.08806452435,1328.254802,9.158710532,30.31905741,5.717016293
284,NaN,1,9,0.08,0.117,1.5,0.1081667295,245,0.901,0.08783176358,230,0.656606466,0.08204955405,380,0.560699338,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,720,42,16895.35745,148.8221755,12.99642881,0.1144785965,1351.628596,11.90577404,30.31905741,5.717016293
285,NaN,1,9,0.08,0.117,1.5,0.1107399647,245,0.932488182,0.09086065245,230,0.689630032,0.08398431211,380,0.596766243,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,721,42,16897.71063,57.63697183,12.99823894,0.04433613217,1351.81685,4.610957746,30.31905741,5.717016293
286,NaN,1,9,0.08,0.117,1.5,0.1139153111,245,0.964007455,0.09273507737,230,0.722653598,0.08720150279,380,0.632833148,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,722,42,16932.77086,76.17700732,13.02520835,0.05859769794,1354.621669,6.094160585,30.31905741,5.717016293
287,NaN,1,9,0.08,0.117,1.5,0.1180255492,245,0.993708727,0.09555147029,230,0.755677164,0.08853719321,380,0.668900053,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,723,42,16881.55929,164.8904393,12.98581484,0.1268387994,1350.524743,13.19123514,30.31905741,5.717016293
288,NaN,1,9,0.08,0.117,1.5,0.1201861935,245,1.025237624,0.09750540028,230,0.78870073,0.09073154175,380,0.704966958,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,724,42,16847.19289,172.6887099,12.95937914,0.1328374692,1347.775431,13.8150968,30.31905741,5.717016293
289,NaN,1,9,0.08,0.117,1.5,0.1240474159,245,1.0566,0.1017032844,230,0.821724296,0.09333003586,380,0.741033863,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,725,42,17050.30588,396.3849197,13.11561991,0.3049114767,1364.02447,31.71079358,30.31905741,5.717016293
290,NaN,1,9,0.08,0.117,1.5,0.1287627971,245,1.079330545,0.1028828555,230,0.854747862,0.09724215764,380,0.771116693,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,726,42,17150.23236,42.63507069,13.19248643,0.03279620823,1372.018589,3.410805655,30.31905741,5.717016293
291,NaN,1,9,0.08,0.117,1.5,0.1330920092,245,1.103619008,0.1045825178,230,0.861205604,0.09969974882,380,0.77448633,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,727,42,17455.12022,83.10321756,13.42701555,0.06392555197,1396.409618,6.648257405,30.31905741,5.717016293
292,NaN,1,9,0.08,0.117,1.5,0.1386255838,245,1.117279091,0.108029326,230,0.864258023,0.1023862506,380,0.777855967,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,728,42,17941.41382,5.698142945,13.80108755,0.004383186881,1435.313105,0.4558514356,30.31905741,5.717016293
293,NaN,1,9,0.08,0.117,1.5,0.1403801801,245,1.126446445,0.1097271651,230,0.867310442,0.1052333234,380,0.781225604,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,729,42,18294.92563,154.1871243,14.07301971,0.1186054802,1463.59405,12.33496994,30.31905741,5.717016293
294,NaN,1,9,0.08,0.117,1.5,0.1420602163,245,1.1319,0.1123004013,230,0.878584971,0.1066791577,380,0.784595241,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,730,42,18552.17217,89.25152602,14.27090167,0.06865502002,1484.173774,7.140122082,30.31905741,5.717016293
295,NaN,1,9,0.08,0.117,1.5,0.1507073587,245,1.1373,0.1133428723,230,0.890108027,0.110981428,380,0.787964878,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,731,42,18930.07235,556.8892313,14.56159411,0.4283763318,1514.405788,44.5511385,30.31905741,5.717016293
296,NaN,1,9,0.08,0.117,1.5,0.1582380976,245,1.1409,0.115155595,230,0.901631082,0.1159188467,380,0.802887341,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,732,42,19349.03673,906.57323,14.8838744,0.6973640231,1547.922938,72.5258584,30.31905741,5.717016293
297,NaN,1,9,0.08,0.117,1.5,0.1632141254,245,1.1428,0.1168729113,230,0.913154138,0.1168729113,380,0.81908566,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,733,42,19406.01327,767.7342371,14.92770251,0.5905647978,1552.481061,61.41873897,30.31905741,5.717016293
298,NaN,1,9,0.08,0.117,1.5,0.1650531727,245,1.145274909,0.1168729113,230,0.924677194,0.1168729113,380,0.824605715,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,734,42,19311.07453,804.8035165,14.85467271,0.6190796281,1544.885962,64.38428132,30.31905741,5.717016293
299,NaN,1,9,0.08,0.117,1.5,0.1667704889,245,1.1482,0.1177315694,230,0.916324341,0.1177315694,380,0.812373642,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,735,42,19574.39211,857.2657746,15.0572247,0.6594352112,1565.951369,68.58126197,30.31905741,5.717016293
300,NaN,1,9,0.08,0.117,1.5,0.1674784297,245,1.150148182,0.1190672598,230,0.905825695,0.1190672598,380,0.810471301,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,736,42,19865.89869,803.5849123,15.28146053,0.6181422402,1589.271895,64.28679298,30.31905741,5.717016293
301,NaN,1,9,0.08,0.117,1.5,0.1685832116,245,1.152096545,0.1216432342,230,0.89826702,0.1216432342,380,0.815790399,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,737,42,20303.11631,710.8463731,15.61778178,0.5468049024,1624.249305,56.86770985,30.31905741,5.717016293
302,NaN,1,9,0.08,0.117,1.5,0.1699189021,245,1.155662916,0.1225018923,230,0.908723392,0.1225018923,380,0.825084696,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,738,42,20326.56056,713.9958927,15.63581582,0.5492276098,1626.124845,57.11967142,30.31905741,5.717016293
303,NaN,1,9,0.08,0.117,1.5,0.1716362183,245,1.1575,0.1237860032,230,0.919179763,0.1237860032,380,0.834378992,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,739,42,20420.11847,719.5977318,15.70778344,0.5535367168,1633.609477,57.56781855,30.31905741,5.717016293
304,NaN,1,9,0.08,0.117,1.5,0.1742121927,245,1.160724455,0.124314615,230,0.927854406,0.1247976742,380,0.824361962,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,740,42,20565.75889,941.343758,15.81981453,0.7241105831,1645.260711,75.30750064,30.31905741,5.717016293
305,NaN,1,9,0.08,0.117,1.5,0.1737740805,245,1.163,0.1286079057,230,0.90902387,0.1230743311,380,0.81222081,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,741,42,20952.28123,206.673841,16.11713941,0.1589798777,1676.182499,16.53390728,30.31905741,5.717016293
306,NaN,1,9,0.08,0.117,1.5,0.173448941,245,1.1649,0.1294665638,230,0.895884064,0.120975389,380,0.811637417,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,742,42,20924.297,251.782125,16.09561307,0.1936785577,1673.94376,20.14257,30.31905741,5.717016293
307,NaN,1,9,0.08,0.117,1.5,0.1751259604,245,1.167590182,0.1320425381,230,0.904483441,0.1235513634,380,0.822423826,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,743,42,21230.45967,263.1588802,16.33112282,0.2024299079,1698.436773,21.05271042,30.31905741,5.717016293
308,NaN,1,9,0.08,0.117,1.5,0.1764868439,245,1.1721,0.1362422484,230,0.913082817,0.1261273377,380,0.833210235,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,744,42,21665.19847,459.6432663,16.66553728,0.3535717433,1733.215877,36.7714613,30.31905741,5.717016293
309,NaN,1,9,0.08,0.117,1.5,0.1789976556,245,1.179366157,0.1396750548,230,0.917538046,0.1288448237,380,0.826798884,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,745,42,22187.4776,425.3810172,17.06729046,0.3272161671,1774.998208,34.03048138,30.31905741,5.717016293
310,NaN,1,9,0.08,0.117,1.5,0.1849931224,245,1.180804,0.1410107452,230,0.913232221,0.1312792865,380,0.815752898,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,746,42,22606.19514,214.6234677,17.38938088,0.1650949751,1808.495611,17.16987741,30.31905741,5.717016293
311,NaN,1,9,0.08,0.117,1.5,0.1879507227,245,1.172770909,0.1443532714,230,0.894376561,0.1308976607,380,0.804706913,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,747,42,23048.06738,708.7113373,17.7292826,0.5451625672,1843.845391,56.69690699,30.31905741,5.717016293
312,NaN,1,9,0.08,0.117,1.5,0.1892864131,245,1.1653,0.148212206,230,0.896265218,0.134713919,380,0.795690566,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,748,42,23745.69873,575.2726309,18.2659221,0.4425174084,1899.655898,46.02181047,30.31905741,5.717016293
313,NaN,1,9,0.08,0.117,1.5,0.1918623874,245,1.1654,0.152527918,230,0.90093756,0.1372898933,380,0.804326691,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,749,42,24221.49536,802.9465919,18.63191951,0.6176512245,1937.719629,64.23572735,30.31905741,5.717016293
314,NaN,1,9,0.08,0.117,1.5,0.2009276124,245,1.1637,0.1572298431,230,0.908983356,0.1412015581,380,0.812962817,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,750,42,24815.64137,878.9767871,19.0889549,0.6761359901,1985.25131,70.31814297,30.31905741,5.717016293
315,NaN,1,9,0.08,0.117,1.5,0.2058871368,245,1.163770364,0.1619755159,230,0.906332041,0.1416785904,380,0.814897952,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,751,42,25245.32087,1412.941694,19.41947759,1.086878226,2019.62567,113.0353356,30.31905741,5.717016293
316,NaN,1,9,0.08,0.117,1.5,0.207604453,245,1.1656,0.1671607882,230,0.897597914,0.1408199323,380,0.805991911,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,752,42,25727.86106,2110.256543,19.79066236,1.623274264,2058.228885,168.8205235,30.31905741,5.717016293
317,NaN,1,9,0.08,0.117,1.5,0.214244712,245,1.167418273,0.1718731364,230,0.888863786,0.1451208306,380,0.797085871,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,753,42,26623.99098,2127.969854,20.47999306,1.636899888,2129.919278,170.2375883,30.31905741,5.717016293
318,NaN,1,9,0.08,0.117,1.5,0.2263977908,245,1.1693,0.1759295089,230,0.885260713,0.1501697652,380,0.79536339,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,754,42,27437.1767,2001.208504,21.10552054,1.539391157,2194.974136,160.0966803,30.31905741,5.717016293
319,NaN,1,9,0.08,0.117,1.5,0.2267811511,245,1.1694,0.1772651993,230,0.892139812,0.1548446817,380,0.802777325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,755,42,27830.15716,1591.667039,21.4078132,1.22435926,2226.412573,127.3333631,30.31905741,5.717016293
320,NaN,1,9,0.08,0.117,1.5,0.2281168416,245,1.1677,0.1768835735,230,0.899018911,0.1553217139,380,0.807736434,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,756,42,27740.82184,1469.346741,21.33909372,1.130266724,2219.265747,117.5477393,30.31905741,5.717016293
321,NaN,1,9,0.08,0.117,1.5,0.2331497431,245,1.1642,0.1825928973,230,0.893869159,0.1575160625,380,0.784368768,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,757,42,28643.2249,1630.503707,22.03324993,1.254233621,2291.457992,130.4402966,30.31905741,5.717016293
322,NaN,1,9,0.08,0.117,1.5,0.2383253326,245,1.157078938,0.1849931224,230,0.88541897,0.161001518,380,0.786266322,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,758,42,29199.81789,1606.627856,22.46139838,1.235867582,2335.985431,128.5302285,30.31905741,5.717016293
323,NaN,1,9,0.08,0.117,1.5,0.2417946587,245,1.148977678,0.1864642385,230,0.882420696,0.1614277273,380,0.789139463,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,759,42,29358.58416,1799.744347,22.58352628,1.384418729,2348.686733,143.9795478,30.31905741,5.717016293
324,NaN,1,9,0.08,0.117,1.5,0.2426186232,245,1.140974182,0.1868058452,230,0.887800193,0.1602556732,380,0.792012603,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,760,42,29210.17123,1952.504345,22.46936249,1.50192642,2336.813699,156.2003476,30.31905741,5.717016293
325,NaN,1,9,0.08,0.117,1.5,0.2439543136,245,1.1306,0.1876645033,230,0.878017465,0.1572298431,380,0.779719589,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,761,42,29215.70561,2392.182896,22.4736197,1.840140689,2337.256449,191.3746317,30.31905741,5.717016293
