%kk,PairID,WaveType,T,D,A,hv,H1,x1,h1,H2,x2,h2,H3,x3,h3,H4,x4,h4,H5,x5,h5,H6,x6,h6,H7,x7,h7,H8,x8,h8,H9,x9,h9,Field,id,StudyID,nHfit,Cdval2,Difval2,R2val2,Bval2,slo,flatbed,ReMean,ReSd,KCMean,KCSd
441,NaN,1,1,900,0.005,0.1,0.032,0,0.12,0.014,2,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,18,5,-999,-999,-999,-999,-999,-999,-999,374.9215806,207.477072,17.40794665,9.633347314
442,NaN,1,1,2400,0.005,0.1,0.029,0,0.12,0.007,2,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,19,5,-999,-999,-999,-999,-999,-999,-999,293.4168891,253.583088,13.62361042,11.77409116
443,NaN,1,1,2400,0.005,0.1,0.03,0,0.12,0.006,2,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,20,5,-999,-999,-999,-999,-999,-999,-999,293.4168891,276.636096,13.62361042,12.84446309
444,NaN,1,1.5,150,0.006,1.6,0.0477032291,0,0.5,0.04395375529,2.4947,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,544,30,-999,-999,-999,-999,-999,-999,-999,363.2882351,21.01701776,17.71030146,1.024579616
445,NaN,1,1.5,150,0.006,1.6,0.0477032291,0,0.5,0.03945057047,4.995,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,545,30,-999,-999,-999,-999,-999,-999,-999,345.4395782,46.25883044,16.84017944,2.255117984
446,NaN,1,1.5,150,0.006,1.6,0.0477032291,0,0.5,0.03562000117,7.5157,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,546,30,-999,-999,-999,-999,-999,-999,-999,330.2568753,67.73041474,16.10002267,3.301857718
447,NaN,1,1.5,150,0.006,1.6,0.0477032291,0,0.5,0.03279119968,10.0151,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,547,30,-999,-999,-999,-999,-999,-999,-999,319.0447423,83.58676528,15.55343119,4.074854808
448,NaN,1,1.5,150,0.006,1.6,0.0954064582,0,0.5,0.08690574277,2.4949,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,548,30,-999,-999,-999,-999,-999,-999,-999,722.6059003,47.64926927,35.22703764,2.322901877
449,NaN,1,1.5,150,0.006,1.6,0.0954064582,0,0.5,0.07656368271,4.9956,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,549,30,-999,-999,-999,-999,-999,-999,-999,681.6144934,105.619873,33.22870655,5.148968807
450,NaN,1,1.5,150,0.006,1.6,0.0954064582,0,0.5,0.06755731305,7.4959,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,550,30,-999,-999,-999,-999,-999,-999,-999,645.9171795,156.1034983,31.4884625,7.610045543
451,NaN,1,1.5,150,0.006,1.6,0.0954064582,0,0.5,0.05820748015,10.0171,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,551,30,-999,-999,-999,-999,-999,-999,-999,608.8585275,208.5123467,29.68185321,10.1649769
452,NaN,1,1.5,150,0.006,1.6,0.1144877498,0,0.5,0.1022719069,2.4954,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,552,30,-999,-999,-999,-999,-999,-999,-999,859.1405627,68.47376473,41.88310243,3.33809603
453,NaN,1,1.5,150,0.006,1.6,0.1144877498,0,0.5,0.08865931348,4.9963,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,553,30,-999,-999,-999,-999,-999,-999,-999,805.1861905,144.7767697,39.25282679,7.057867521
454,NaN,1,1.5,150,0.006,1.6,0.1144877498,0,0.5,0.07584813427,7.5179,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,554,30,-999,-999,-999,-999,-999,-999,-999,754.4082742,216.5875876,36.77740337,10.55864489
455,NaN,1,1.5,150,0.006,1.6,0.1144877498,0,0.5,0.06584190493,10.018,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,555,30,-999,-999,-999,-999,-999,-999,-999,714.7479535,272.675751,34.84396273,13.29294286
456,NaN,1,1.5,150,0.006,1.6,0.1431096873,0,0.5,0.1263372319,2.4957,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,556,30,-999,-999,-999,-999,-999,-999,-999,1067.969849,94.01505654,52.06353012,4.583234006
457,NaN,1,1.5,150,0.006,1.6,0.1431096873,0,0.5,0.1078188384,4.9969,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,557,30,-999,-999,-999,-999,-999,-999,-999,994.5710286,197.8166633,48.48533764,9.643562337
458,NaN,1,1.5,150,0.006,1.6,0.1431096873,0,0.5,0.09128966953,7.5185,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,558,30,-999,-999,-999,-999,-999,-999,-999,929.0566258,290.4680202,45.29151051,14.16031599
459,NaN,1,1.5,150,0.006,1.6,0.1431096873,0,0.5,0.07978365067,10.0184,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,559,30,-999,-999,-999,-999,-999,-999,-999,883.4517948,354.9629908,43.068275,17.3044458
460,NaN,1,1.25,100,0.006,1.6,0.0954064582,0,0.5,0.08557959301,2.4765,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,560,30,-999,-999,-999,-999,-999,-999,-999,585.0678558,44.92531489,23.76838164,1.825090918
461,NaN,1,1.25,100,0.006,1.6,0.0954064582,0,0.5,0.07744142212,5.0025,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,561,30,-999,-999,-999,-999,-999,-999,-999,558.7598495,82.13045432,22.69961888,3.336549707
462,NaN,1,1.25,100,0.006,1.6,0.0954064582,0,0.5,0.06929371059,7.5079,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,562,30,-999,-999,-999,-999,-999,-999,-999,532.4210013,119.3792105,21.62960318,4.849780429
463,NaN,1,1.25,100,0.006,1.6,0.0954064582,0,0.5,0.06047815385,10.0134,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,563,30,-999,-999,-999,-999,-999,-999,-999,503.9232312,159.6811435,20.47188127,6.487046456
464,NaN,1,1.5,100,0.006,1.6,0.0954064582,0,0.5,0.08692482407,2.4764,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,564,30,-999,-999,-999,-999,-999,-999,-999,722.6815302,47.54231244,35.2307246,2.317687731
465,NaN,1,1.5,100,0.006,1.6,0.0954064582,0,0.5,0.07913011643,5.0023,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,565,30,-999,-999,-999,-999,-999,-999,-999,691.7867152,91.23417887,33.72460237,4.44766622
466,NaN,1,1.5,100,0.006,1.6,0.0954064582,0,0.5,0.0709824049,7.5077,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,566,30,-999,-999,-999,-999,-999,-999,-999,659.492747,136.9047467,32.15027141,6.674106403
467,NaN,1,1.5,100,0.006,1.6,0.0954064582,0,0.5,0.06251031141,10.0132,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,567,30,-999,-999,-999,-999,-999,-999,-999,625.9130704,184.3935807,30.51326218,8.989187061
468,NaN,1,1.75,100,0.006,1.6,0.0954064582,0,0.5,0.08860397773,2.4762,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,568,30,-999,-999,-999,-999,-999,-999,-999,812.9543128,42.50166918,46.23677654,2.417282435
469,NaN,1,1.75,100,0.006,1.6,0.0954064582,0,0.5,0.0808092701,5.0022,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,569,30,-999,-999,-999,-999,-999,-999,-999,778.5174552,91.20274033,44.27818026,5.187155856
470,NaN,1,1.75,100,0.006,1.6,0.0954064582,0,0.5,0.07267109921,7.5076,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,570,30,-999,-999,-999,-999,-999,-999,-999,742.563184,142.0497583,42.23328109,8.079080003
471,NaN,1,1.75,100,0.006,1.6,0.0954064582,0,0.5,0.06453292833,10.013,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,571,30,-999,-999,-999,-999,-999,-999,-999,706.6089128,192.8967763,40.18838191,10.97100415
472,NaN,1,2,100,0.006,1.6,0.0954064582,0,0.5,0.09030221269,2.4761,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,572,30,-999,-999,-999,-999,-999,-999,-999,875.5913638,34.03422308,56.91343864,2.2122245
473,NaN,1,2,100,0.006,1.6,0.0954064582,0,0.5,0.08249796441,5.002,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,573,30,-999,-999,-999,-999,-999,-999,-999,838.7953845,86.07159594,54.5217,5.594653736
474,NaN,1,2,100,0.006,1.6,0.0954064582,0,0.5,0.07435025288,7.5074,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,574,30,-999,-999,-999,-999,-999,-999,-999,800.3800224,140.3991221,52.02470145,9.125942938
475,NaN,1,2,100,0.006,1.6,0.0954064582,0,0.5,0.06554423678,10.0129,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,575,30,-999,-999,-999,-999,-999,-999,-999,758.8608429,199.1161089,49.32595479,12.94254708
476,NaN,1,2.5,100,0.006,1.6,0.0954064582,0,0.5,0.09233437025,2.4759,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,576,30,-999,-999,-999,-999,-999,-999,-999,950.6948173,22.00042344,77.2439539,1.787534404
477,NaN,1,2.5,100,0.006,1.6,0.0954064582,0,0.5,0.08385273611,5.0019,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,577,30,-999,-999,-999,-999,-999,-999,-999,907.7449396,82.74072292,73.75427634,6.722683737
478,NaN,1,2.5,100,0.006,1.6,0.0954064582,0,0.5,0.07604848783,7.5072,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,578,30,-999,-999,-999,-999,-999,-999,-999,868.2252547,138.6299974,70.54330194,11.26368729
479,NaN,1,2.5,100,0.006,1.6,0.0954064582,0,0.5,0.06655554524,10.0129,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,579,30,-999,-999,-999,-999,-999,-999,-999,820.1542442,206.6126723,66.63753234,16.78727962
480,NaN,1,1.5,150,0.006,1.6,0.0477032291,0,0.5017,0.03230462675,10,0.5017,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,580,30,-999,-999,-999,-999,-999,-999,-999,316.1168286,86.04215643,15.41069539,4.194555126
481,NaN,1,1.5,150,0.006,1.6,0.0477032291,0,0.6478,0.03666947221,10,0.6478,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,581,30,-999,-999,-999,-999,-999,-999,-999,257.0662179,47.54243953,12.53197812,2.317693927
482,NaN,1,1.5,150,0.006,1.6,0.0477032291,0,0.7973,0.03951258466,10,0.7973,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,582,30,-999,-999,-999,-999,-999,-999,-999,206.3261204,27.40261732,10.05839837,1.335877594
483,NaN,1,1.5,150,0.006,1.6,0.0477032291,0,0.9468,0.04167831126,10,0.9468,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,583,30,-999,-999,-999,-999,-999,-999,-999,164.7988032,15.7098611,8.033941658,0.7658557285
484,NaN,1,1.5,150,0.006,1.6,0.0954064582,0,0.5,0.05648062325,10,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,584,30,-999,-999,-999,-999,-999,-999,-999,602.0140213,218.1919401,29.34818354,10.63685708
485,NaN,1,1.5,150,0.006,1.6,0.0954064582,0,0.6478,0.07062940101,10,0.6478,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,585,30,-999,-999,-999,-999,-999,-999,-999,505.8770159,106.7598058,24.66150452,5.204540535
486,NaN,1,1.5,150,0.006,1.6,0.0954064582,0,0.7974,0.07800432022,10,0.7974,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,586,30,-999,-999,-999,-999,-999,-999,-999,410.1686055,58.21084908,19.99571952,2.837778892
487,NaN,1,1.5,150,0.006,1.6,0.0954064582,0,0.9468,0.08200185082,10,0.9468,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,587,30,-999,-999,-999,-999,-999,-999,-999,327.0997221,34.9522642,15.94611145,1.70392288
488,NaN,1,1.5,150,0.006,1.6,0.1144877498,0,0.5,0.06493745171,10,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,588,30,-999,-999,-999,-999,-999,-999,-999,711.1630961,277.7455049,34.66920094,13.54009336
489,NaN,1,1.5,150,0.006,1.6,0.1144877498,0,0.6478,0.08069096609,10,0.6478,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,589,30,-999,-999,-999,-999,-999,-999,-999,594.6692892,145.6241572,28.99012785,7.099177663
490,NaN,1,1.5,150,0.006,1.6,0.1144877498,0,0.7974,0.09197945822,10,0.7974,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,590,30,-999,-999,-999,-999,-999,-999,-999,488.356996,75.29113769,23.80740355,3.670442962
491,NaN,1,1.5,150,0.006,1.6,0.1144877498,0,0.9468,0.09636433904,10,0.9468,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,591,30,-999,-999,-999,-999,-999,-999,-999,388.7622854,47.25645628,18.95216142,2.303752244
492,NaN,1,1.5,150,0.006,1.6,0.1431096873,0,0.5,0.07913965708,10,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,592,30,-999,-999,-999,-999,-999,-999,-999,880.8992856,358.5727839,42.94384017,17.48042322
493,NaN,1,1.5,150,0.006,1.6,0.1431096873,0,0.6478,0.09781547127,10,0.6478,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,593,30,-999,-999,-999,-999,-999,-999,-999,734.0492641,195.1644891,35.78490163,9.514268845
494,NaN,1,1.5,150,0.006,1.6,0.1431096873,0,0.7974,0.1129421652,10,0.7974,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,594,30,-999,-999,-999,-999,-999,-999,-999,605.6395816,100.9115706,29.5249296,4.919439067
495,NaN,1,1.5,150,0.006,1.6,0.1431096873,0,0.947,0.1189384611,10,0.947,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,595,30,-999,-999,-999,-999,-999,-999,-999,482.994901,63.00501665,23.54600142,3.071494562
496,NaN,1,1.25,150,0.006,1.6,0.0954064582,0,0.4966,0.05629935098,10,0.4966,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,596,30,-999,-999,-999,-999,-999,-999,-999,494.4929629,180.2721316,20.08877662,7.323555348
497,NaN,1,1.25,150,0.006,1.6,0.0954064582,0,0.6463,0.0688166783,10,0.6463,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,597,30,-999,-999,-999,-999,-999,-999,-999,373.2449451,85.4652038,15.1630759,3.472023904
498,NaN,1,1.25,150,0.006,1.6,0.0954064582,0,0.7993,0.07455060644,10,0.7993,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,598,30,-999,-999,-999,-999,-999,-999,-999,267.060565,46.34612952,10.84933545,1.882811512
499,NaN,1,1.25,150,0.006,1.6,0.0954064582,0,0.9475,0.08028453458,10,0.9475,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,599,30,-999,-999,-999,-999,-999,-999,-999,191.9105558,23.35992286,7.796366329,0.9489968664
500,NaN,1,1.5,150,0.006,1.6,0.0954064582,0,0.4966,0.05732974073,10,0.4966,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,600,30,-999,-999,-999,-999,-999,-999,-999,609.220588,214.7865551,29.69950367,10.47084456
501,NaN,1,1.5,150,0.006,1.6,0.0954064582,0,0.6463,0.0698375274,10,0.6463,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,601,30,-999,-999,-999,-999,-999,-999,-999,504.7668374,110.4568665,24.60738332,5.384772241
502,NaN,1,1.5,150,0.006,1.6,0.0954064582,0,0.7993,0.0758958375,10,0.7993,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,602,30,-999,-999,-999,-999,-999,-999,-999,403.8958182,65.05673407,19.68992114,3.171515786
503,NaN,1,1.5,150,0.006,1.6,0.0954064582,0,0.9475,0.08129584303,10,0.9475,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,603,30,-999,-999,-999,-999,-999,-999,-999,325.4181201,36.75026474,15.86413336,1.791575406
504,NaN,1,1.75,150,0.006,1.6,0.0954064582,0,0.4966,0.05834104919,10,0.4966,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,604,30,-999,-999,-999,-999,-999,-999,-999,682.9018909,232.8273667,38.84004504,13.24205648
505,NaN,1,1.75,150,0.006,1.6,0.0954064582,0,0.6463,0.07084883586,10,0.6463,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,605,30,-999,-999,-999,-999,-999,-999,-999,592.1368202,123.6937904,33.67778165,7.035084327
506,NaN,1,1.75,150,0.006,1.6,0.0954064582,0,0.7993,0.07692622725,10,0.7993,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,606,30,-999,-999,-999,-999,-999,-999,-999,500.105878,75.84320822,28.44352181,4.313582468
507,NaN,1,1.75,150,0.006,1.6,0.0954064582,0,0.9475,0.08231669213,10,0.9475,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,607,30,-999,-999,-999,-999,-999,-999,-999,427.320436,44.50989224,24.3038498,2.531500121
508,NaN,1,2,150,0.006,1.6,0.0954064582,0,0.4966,0.05935235765,10,0.4966,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,608,30,-999,-999,-999,-999,-999,-999,-999,733.1852183,241.5616381,47.65703919,15.70150648
509,NaN,1,2,150,0.006,1.6,0.0954064582,0,0.6463,0.07186014432,10,0.6463,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,609,30,-999,-999,-999,-999,-999,-999,-999,651.9084528,129.7822513,42.37404943,8.435846334
510,NaN,1,2,150,0.006,1.6,0.0954064582,0,0.7993,0.0779375357,10,0.7993,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,610,30,-999,-999,-999,-999,-999,-999,-999,566.9754667,80.80469296,36.85340534,5.252305043
511,NaN,1,2,150,0.006,1.6,0.0954064582,0,0.9475,0.08333754124,10,0.9475,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,611,30,-999,-999,-999,-999,-999,-999,-999,500.1332385,47.75705573,32.5086605,3.104208623
512,NaN,1,2.5,150,0.006,1.6,0.0954064582,0,0.4966,0.06071667,10,0.4966,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,612,30,-999,-999,-999,-999,-999,-999,-999,793.9484677,249.4834358,64.508313,20.27052916
513,NaN,1,2.5,150,0.006,1.6,0.0954064582,0,0.6463,0.07254707082,10,0.6463,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,613,30,-999,-999,-999,-999,-999,-999,-999,721.2665345,138.8309303,58.60290593,11.28001309
514,NaN,1,2.5,150,0.006,1.6,0.0954064582,0,0.7993,0.07895838481,10,0.7993,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,614,30,-999,-999,-999,-999,-999,-999,-999,647.1244519,86.32943928,52.57886172,7.014266941
