%kk	PairID	WaveType	T	D	A	hv	H1	x1	h1	H2	x2	h2	H3	x3	h3	H4	x4	h4	H5	x5	h5	H6	x6	h6	H7	x7	h7	H8	x8	h8	H9	x9	h9	Field	id	StudyID
472	NaN	1	2	100	0.006	1.6	0.0954064582000001	0	0.5	0.0903022126863001	2.4761	0.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	572	30
473	NaN	1	2	100	0.006	1.6	0.0954064582000001	0	0.5	0.0824979644055401	5.002	0.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	573	30
474	NaN	1	2	100	0.006	1.6	0.0954064582000001	0	0.5	0.0743502528752601	7.5074	0.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	574	30
475	NaN	1	2	100	0.006	1.6	0.0954064582000001	0	0.5	0.0655442367834001	10.0129	0.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	575	30
476	NaN	1	2.5	100	0.006	1.6	0.0954064582000001	0	0.5	0.0923343702459601	2.4759	0.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	576	30
477	NaN	1	2.5	100	0.006	1.6	0.0954064582000001	0	0.5	0.0838527361119801	5.0019	0.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	577	30
478	NaN	1	2.5	100	0.006	1.6	0.0954064582000001	0	0.5	0.0760484878312201	7.5072	0.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	578	30
479	NaN	1	2.5	100	0.006	1.6	0.0954064582000001	0	0.5	0.0665555452403201	10.0129	0.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	579	30
480	NaN	1	1.5	150	0.006	1.6	0.0477032291000001	0	0.5017	0.0323046267465200	10	0.5017	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	580	30
481	NaN	1	1.5	150	0.006	1.6	0.0477032291000001	0	0.6478	0.0366694722091700	10	0.6478	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	581	30
482	NaN	1	1.5	150	0.006	1.6	0.0477032291000001	0	0.7973	0.0395125846635301	10	0.7973	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	582	30
483	NaN	1	1.5	150	0.006	1.6	0.0477032291000001	0	0.9468	0.0416783112646701	10	0.9468	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	583	30
484	NaN	1	1.5	150	0.006	1.6	0.0954064582000001	0	0.5	0.0564806232544001	10	0.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	584	30
485	NaN	1	1.5	150	0.006	1.6	0.0954064582000001	0	0.6478	0.0706294010054601	10	0.6478	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	585	30
486	NaN	1	1.5	150	0.006	1.6	0.0954064582000001	0	0.7974	0.0780043202243201	10	0.7974	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	586	30
487	NaN	1	1.5	150	0.006	1.6	0.0954064582000001	0	0.9468	0.0820018508229001	10	0.9468	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	587	30
488	NaN	1	1.5	150	0.006	1.6	0.114487749840000	0	0.5	0.064937451709248	10	0.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	588	30
489	NaN	1	1.5	150	0.006	1.6	0.114487749840000	0	0.6478	0.0806909660872321	10	0.6478	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	589	30
490	NaN	1	1.5	150	0.006	1.6	0.114487749840000	0	0.7974	0.0919794582214561	10	0.7974	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	590	30
491	NaN	1	1.5	150	0.006	1.6	0.114487749840000	0	0.9468	0.0963643390403281	10	0.9468	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	591	30
492	NaN	1	1.5	150	0.006	1.6	0.143109687300000	0	0.5	0.0791396570769001	10	0.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	592	30
493	NaN	1	1.5	150	0.006	1.6	0.143109687300000	0	0.6478	0.0978154712695501	10	0.6478	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	593	30
494	NaN	1	1.5	150	0.006	1.6	0.143109687300000	0	0.7974	0.112942165217160	10	0.7974	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	594	30
495	NaN	1	1.5	150	0.006	1.6	0.143109687300000	0	0.947	0.118938461115030	10	0.947	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	595	30
496	NaN	1	1.25	150	0.006	1.6	0.0954064582000001	0	0.4966	0.0562993509838201	10	0.4966	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	596	30
497	NaN	1	1.25	150	0.006	1.6	0.0954064582000001	0	0.6463	0.0688166782996601	10	0.6463	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	597	30
498	NaN	1	1.25	150	0.006	1.6	0.0954064582000001	0	0.7993	0.0745506064374801	10	0.7993	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	598	30
499	NaN	1	1.25	150	0.006	1.6	0.0954064582000001	0	0.9475	0.0802845345753001	10	0.9475	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	599	30
500	NaN	1	1.5	150	0.006	1.6	0.0954064582000001	0	0.4966	0.0573297407323801	10	0.4966	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	600	30
501	NaN	1	1.5	150	0.006	1.6	0.0954064582000001	0	0.6463	0.0698375274024001	10	0.6463	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	601	30
502	NaN	1	1.5	150	0.006	1.6	0.0954064582000001	0	0.7993	0.0758958374981001	10	0.7993	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	602	30
503	NaN	1	1.5	150	0.006	1.6	0.0954064582000001	0	0.9475	0.0812958430322201	10	0.9475	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	603	30
504	NaN	1	1.75	150	0.006	1.6	0.0954064582000001	0	0.4966	0.0583410491893001	10	0.4966	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	604	30
505	NaN	1	1.75	150	0.006	1.6	0.0954064582000001	0	0.6463	0.0708488358593201	10	0.6463	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	605	30
506	NaN	1	1.75	150	0.006	1.6	0.0954064582000001	0	0.7993	0.0769262272466601	10	0.7993	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	606	30
507	NaN	1	1.75	150	0.006	1.6	0.0954064582000001	0	0.9475	0.0823166921349601	10	0.9475	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	607	30
508	NaN	1	2	150	0.006	1.6	0.0954064582000001	0	0.4966	0.0593523576462201	10	0.4966	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	608	30
509	NaN	1	2	150	0.006	1.6	0.0954064582000001	0	0.6463	0.07186014431624	10	0.6463	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	609	30
510	NaN	1	2	150	0.006	1.6	0.0954064582000001	0	0.7993	0.0779375357035801	10	0.7993	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	610	30
511	NaN	1	2	150	0.006	1.6	0.0954064582000001	0	0.9475	0.0833375412377001	10	0.9475	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	611	30
512	NaN	1	2.5	150	0.006	1.6	0.0954064582000001	0	0.4966	0.0607166699984801	10	0.4966	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	612	30
513	NaN	1	2.5	150	0.006	1.6	0.0954064582000001	0	0.6463	0.0725470708152801	10	0.6463	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	613	30
514	NaN	1	2.5	150	0.006	1.6	0.0954064582000001	0	0.7993	0.0789583848063201	10	0.7993	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	614	30
515	NaN	1	2.5	150	0.006	1.6	0.0954064582000001	0	0.9475	0.0840149270909201	10	0.9475	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	615	30
516	NaN	1	1.5	25.2735	0.006	1.6	0.0477032291000001	0	0.5	0.0368745960943000	10	0.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	616	30
517	NaN	1	1.5	49.8469	0.006	1.6	0.0477032291000001	0	0.5	0.0358394360228301	10	0.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	617	30
518	NaN	1	1.5	100.0566	0.006	1.6	0.0477032291000001	0	0.5	0.0347661133680800	10	0.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	618	30
519	NaN	1	1.5	149.9089	0.006	1.6	0.0477032291000001	0	0.5	0.0330344861517500	10	0.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	619	30
520	NaN	1	1.5	25.2488	0.006	1.6	0.0954064582000001	0	0.5	0.0683873492377601	10	0.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	620	30
521	NaN	1	1.5	49.8223	0.006	1.6	0.0954064582000001	0	0.5	0.0663265697406401	10	0.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	621	30
522	NaN	1	1.5	99.6731	0.006	1.6	0.0954064582000001	0	0.5	0.0625198520584601	10	0.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	622	30
523	NaN	1	1.5	149.875	0.006	1.6	0.0954064582000001	0	0.5	0.0587131343762801	10	0.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	623	30
524	NaN	1	1.5	25.2396	0.006	1.6	0.114487749840000	0	0.5	0.0796605763386721	10	0.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	624	30
525	NaN	1	1.5	49.8084	0.006	1.6	0.114487749840000	0	0.5	0.0759740707938241	10	0.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	625	30
526	NaN	1	1.5	99.6577	0.006	1.6	0.114487749840000	0	0.5	0.0710053024507681	10	0.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	626	30
527	NaN	1	1.5	149.8612	0.006	1.6	0.114487749840000	0	0.5	0.0668379483565921	10	0.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	627	30
528	NaN	1	1.5	25.2334	0.006	1.6	0.143109687300000	0	0.5	0.0975721848011401	10	0.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	628	30
529	NaN	1	1.5	50.1534	0.006	1.6	0.143109687300000	0	0.5	0.0929640528700801	10	0.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	629	30
530	NaN	1	1.5	99.6515	0.006	1.6	0.143109687300000	0	0.5	0.0867387814725301	10	0.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	630	30
531	NaN	1	1.5	149.8535	0.006	1.6	0.143109687300000	0	0.5	0.0810287049492601	10	0.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	631	30
532	NaN	1	1.25	25.0793	0.006	1.6	0.0954064582000001	0	0.5	0.0666795736359801	10	0.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	632	30
533	NaN	1	1.25	49.7086	0.006	1.6	0.0954064582000001	0	0.5	0.0652389361171601	10	0.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	633	30
534	NaN	1	1.25	100.0062	0.006	1.6	0.0954064582000001	0	0.5	0.0613463526226001	10	0.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	634	30
535	NaN	1	1.25	149.9569	0.006	1.6	0.0954064582000001	0	0.5	0.0574442284822201	10	0.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	635	30
536	NaN	1	1.5	25.0809	0.006	1.6	0.0954064582000001	0	0.5	0.0676813414470801	10	0.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	636	30
537	NaN	1	1.5	49.7101	0.006	1.6	0.0954064582000001	0	0.5	0.0662407039282601	10	0.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	637	30
538	NaN	1	1.5	100.0077	0.006	1.6	0.0954064582000001	0	0.5	0.0623481204337001	10	0.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	638	30
539	NaN	1	1.5	149.9585	0.006	1.6	0.0954064582000001	0	0.5	0.0584555369391401	10	0.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	639	30
540	NaN	1	1.75	25.0829	0.006	1.6	0.0954064582000001	0	0.5	0.0690265725077001	10	0.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	640	30
541	NaN	1	1.75	49.7121	0.006	1.6	0.0954064582000001	0	0.5	0.0675763943430601	10	0.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	641	30
542	NaN	1	1.75	100.0093	0.006	1.6	0.0954064582000001	0	0.5	0.0633498882448001	10	0.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	642	30
543	NaN	1	1.75	149.96	0.006	1.6	0.0954064582000001	0	0.5	0.0594573047502401	10	0.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	643	30
544	NaN	1	2	25.0854	0.006	1.6	0.0954064582000001	0	0.5	0.0706961855262001	10	0.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	644	30
545	NaN	1	2	49.7136	0.006	1.6	0.0954064582000001	0	0.5	0.0685877027999801	10	0.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	645	30
546	NaN	1	2	100.0108	0.006	1.6	0.0954064582000001	0	0.5	0.0643516560559001	10	0.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	646	30
547	NaN	1	2	149.9615	0.006	1.6	0.0954064582000001	0	0.5	0.0604686132071601	10	0.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	647	30
548	NaN	1	2.5	25.087	0.006	1.6	0.0954064582000001	0	0.5	0.0716979533373001	10	0.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	648	30
549	NaN	1	2.5	49.7151	0.006	1.6	0.0954064582000001	0	0.5	0.0695894706110801	10	0.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	649	30
550	NaN	1	2.5	100.0123	0.006	1.6	0.0954064582000001	0	0.5	0.0653629645128201	10	0.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	650	30
551	NaN	1	2.5	149.963	0.006	1.6	0.0954064582000001	0	0.5	0.0614608403724401	10	0.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	651	30
552	NaN	1	1.75	150	0.006	1.6	0.0954064582000001	0	0.5	0.0853124549224401	2.5159	0.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	652	30
553	NaN	1	1.75	150	0.006	1.6	0.0954064582000001	0	0.5	0.0754283458529201	4.9856	0.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	653	30
554	NaN	1	1.75	150	0.006	1.6	0.0954064582000001	0	0.5	0.0665746265319601	7.4971	0.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	654	30
555	NaN	1	1.75	150	0.006	1.6	0.0954064582000001	0	0.5	0.0570244400661401	10.0087	0.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	655	30
556	NaN	1	1.75	100	0.006	1.6	0.0954064582000001	0	0.5	0.0860089220673	2.5159	0.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	656	30
557	NaN	1	1.75	100	0.006	1.6	0.0954064582000001	0	0.5	0.0778230479537401	4.9857	0.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	657	30
558	NaN	1	1.75	100	0.006	1.6	0.0954064582000001	0	0.5	0.0696562551318201	7.4764	0.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	658	30
559	NaN	1	1.75	100	0.006	1.6	0.0954064582000001	0	0.5	0.0611459990603801	10.0089	0.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	659	30
560	NaN	1	1.75	50	0.006	1.6	0.0954064582000001	0	0.5	0.0866767672747001	2.516	0.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	660	30
561	NaN	1	1.75	50	0.006	1.6	0.0954064582000001	0	0.5	0.0792064415976401	4.9857	0.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	661	30
562	NaN	1	1.75	50	0.006	1.6	0.0954064582000001	0	0.5	0.0724039611279801	7.4974	0.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	662	30
563	NaN	1	1.75	50	0.006	1.6	0.0954064582000001	0	0.5	0.0642276276602401	10.009	0.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	663	30
564	NaN	1	1.75	25	0.006	1.6	0.0954064582000001	0	0.5	0.08737323441956	2.516	0.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	664	30
565	NaN	1	1.75	25	0.006	1.6	0.0954064582000001	0	0.5	0.0809142171994201	4.9858	0.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	665	30
566	NaN	1	1.75	25	0.006	1.6	0.0954064582000001	0	0.5	0.0751325858325001	7.4766	0.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	666	30
567	NaN	1	1.75	25	0.006	1.6	0.0954064582000001	0	0.5	0.0673092562601001	10.0092	0.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	667	30
